Dates,CLOSE_SPY,OPEN,HIGH,LOW,VOLUME,CLOSE_GLD,CLOSE_FXY,CLOSE_T10Y2Y,CLOSE_TED,CLOSE_USO,CLOSE_UUP,CLOSE_VIX,CLOSE_VWO
2008-03-04,132.99,132.23,133.4,131,282342406,95.18,96.56,2.5127,1.38,79.4,22.962,25.52,48.19
2008-03-05,133.83,133.41,134.77,132,270456094,97.72,96.1072,2.5533,1.5,83.3,22.85,24.6,49.095
2008-03-06,131.06,132.98,133.22,131,247444891,96.5,97.39,2.5382,1.62,83.89,22.73,27.55,47.615
2008-03-07,129.71,129.63,131.74,129,326349875,96.09,97.15,2.5623,1.52,83.73,22.8,27.49,47.1
2008-03-10,128,129.81,129.93,128,235480094,95.87,98.33,2.5435,1.57,85.63,22.73,29.38,45.775
2008-03-11,132.6,130.72,132.72,128,341471812,95.99,96.62,2.5452,1.42,86.34,22.88,26.36,48.87
2008-03-12,131.36,132.73,133.77,131,228484609,97.01,98.2792,2.5302,1.4,86.92,22.48,27.22,47.705
2008-03-13,131.65,129.61,132.64,129,349430500,98.34,98.95,2.5249,1.47,87.21,22.42,27.29,47.61
2008-03-14,129.61,132.77,132.81,128,484574688,98.71,100.5821,2.4672,1.6,86.51,22.4599,31.16,45.8895
2008-03-17,128.3,126.57,129.26,126,404979906,99.17,102.53,2.2731,1.49,83.3,22.27,32.24,44.395
2008-03-18,133.63,130.62,133.69,130,334234812,96.5,100.3,2.3945,1.63,85.8,22.53,25.79,46.93
2008-03-19,130.32,134.14,134.65,130,345440188,93.0399,100.88,2.3329,2,82.29,22.55,29.84,44.31
2008-03-20,132.08,130.05,132.91,129,243211016,89.9128,100.66,2.3291,1.99,81.3,22.79,26.62,44.98
2008-03-25,134.85,134.86,135.55,134,192849500,92.73,99.4999,2.2509,1.39,81.47,22.62,25.72,47.175
2008-03-26,133.2,134.46,135.088,133,196656703,93.8,100.49,2.2707,1.4,84.81,22.3027,26.08,46.575
2008-03-27,132.78,134.2,134.44,132,225106406,93.46,100.27,2.3436,1.42,85.73,22.34,25.88,47.085
2008-03-28,131.51,132.99,133.36,131,180884984,91.88,100.77,2.3448,1.39,84.37,22.36,25.71,46.74
2008-03-31,131.97,131.29,132.73,131,166371594,90.41,100.24,2.3246,1.33,81.36,22.4,25.61,47.015
2008-04-01,136.61,133.71,136.84,134,254379391,86.8599,97.67,2.3545,1.3,81.06,22.75,22.68,48.4
2008-04-02,136.7,137.06,137.67,136,210825109,89.27,97.58,2.3843,1.31,83.78,22.53,23.43,48.39
2008-04-03,137.04,135.94,137.44,136,175526891,89.42,97.41,2.3438,1.35,83.65,22.61,23.21,48.9
2008-04-04,136.89,137.12,137.96,136,204426203,90.25,98.28,2.3024,1.4,84.88,22.3899,22.45,48.815
2008-04-07,136.96,137.87,138.57,137,154244703,91.17,97.4212,2.3325,1.28,86.93,22.55,22.42,49.055
2008-04-08,136.82,136.19,137.155,136,147911297,90.35,97.37,2.3134,1.32,87.19,22.55,22.36,48.955
2008-04-10,136.02,135.39,136.67,135,192967812,91.77,98.1399,2.3132,1.46,88.18,22.5,21.98,49.415
2008-04-11,133.38,134.45,135.984,133,222973297,91.3,99.04,2.3251,1.54,88.48,22.42,23.46,48.505
2008-04-14,132.93,133.19,133.54,133,160522000,91.11,98.89,2.3336,1.64,89.64,22.42,23.82,48.57
2008-04-15,133.24,133.58,133.69,132,172389203,91.66,98.32,2.3697,1.63,91.44,22.45,22.78,49.395
2008-04-16,136.85,134.54,136.93,134,189268797,93.27,98.13,2.3825,1.62,92.15,22.23,20.53,50.43
2008-04-17,137.05,136.02,137.25,136,179707500,92.56,97.37,2.3383,1.61,92.37,22.35,20.37,50.12
2008-04-18,138.48,138.94,139.56,138,218530594,90.62,96.27,2.3445,1.59,93.79,22.5,20.13,50.625
2008-04-21,138.55,138.23,138.98,137,118587398,90.25,96.54,2.3385,1.59,94.38,22.33,20.5,51.12
2008-04-22,137.94,138.19,138.37,137,162166094,90.27,96.71,2.3564,1.66,95.08,22.25,20.87,50.675
2008-04-23,137.72,138.09,138.78,137,193308984,89.22,96.42,2.3428,1.68,95.18,22.4,20.26,51.3
2008-04-24,138.32,138.08,139.74,137,229381406,87.22,95.53,2.325,1.67,93.2,22.65,20.06,51
2008-04-25,139.6,139.41,139.89,138,190788094,87.27,95.5296,2.3325,1.6,95.66,22.71,19.59,51.485
2008-04-28,139.63,139.88,140.25,139,105616492,87.69,95.74,2.322,1.48,95.69,22.68,19.64,51.02
2008-04-29,139.08,139.39,139.73,139,125514000,85.81,95.91,2.3145,1.43,92.99,22.77,20.24,50.16
2008-04-30,138.26,139.29,140.59,138,208395812,86.65,95.95,2.2798,1.44,92.5,22.61,20.79,50.98
2008-05-02,141.51,142.33,142.37,141,181585500,84.58,94.56,2.3607,1.3,93.4,22.92,18.18,52.0649
2008-05-06,142.05,140.01,142.2,140,179339812,86.63,95.28,2.4118,1.16,98.38,22.73,18.21,52.36
2008-05-07,139.52,141.89,142.04,139,199267203,85.82,95.13,2.42,1.09,99.8,22.8815,19.73,51.13
2008-05-08,139.16,139.74,140.32,139,178321203,87.24,95.91,2.401,1.09,100.66,22.88,19.4,51.32
2008-05-09,138.9,138.6,139.39,138,152589703,87.42,96.84,2.419,1.03,102.12,22.7299,19.41,51.055
2008-05-13,140.48,140.8,140.89,140,159141906,85.3901,95.27,2.447,0.88,101.71,22.8,17.98,51.64
2008-05-14,140.77,141.07,142.2,140,181910703,85.2,94.95,2.474,0.93,100.22,22.828,17.66,51.75
2008-05-15,142.53,141.04,142.63,141,166927016,87,95.38,2.461,0.92,100.21,22.81,16.3,52.8
2008-05-16,142.66,142.86,142.87,142,204236797,89.1001,95.86,2.484,0.89,102.27,22.59,16.47,53.38
2008-05-19,143.05,142.81,144.3,142,165704094,89.39,95.65,2.509,0.89,102.8,22.71,17.01,53.645
2008-05-20,141.89,142.27,142.34,141,178552000,90.9,96.32,2.506,0.83,104.3,22.48,17.58,52.39
2008-05-21,139.49,141.81,142.12,139,252724797,91.96,96.94,2.557,0.81,108.31,22.32,18.59,51.98
2008-05-22,139.51,139.43,140.17,139,170820297,90.98,95.84,2.545,0.81,105.63,22.46,18.05,52.575
2008-05-23,137.64,139.05,139.663,138,181436188,91.23,96.62,2.524,0.83,106.95,22.33,19.55,51.18
2008-05-27,138.66,137.8,139,138,168322797,89.36,95.77,2.503,0.78,104.26,22.46,19.64,51.35
2008-05-28,139.3,139.17,140,138,181288094,89.14,95.36,2.478,0.79,105.92,22.56,19.07,51.585
2008-05-29,140,139.13,140.93,139,173927203,86.51,94.48,2.496,0.81,102.26,22.74,18.14,51.975
2008-05-30,140.35,140.47,140.74,140,117361906,87.45,94.6522,2.525,0.83,103.06,22.71,17.83,51.89
2008-06-02,138.9,139.83,139.86,138,181069906,87.96,95.4,2.493,0.86,103.05,22.68,19.83,51.6
2008-06-03,138.09,139.3,139.62,137,272049875,86.88,94.92,2.446,0.85,100.65,22.8,20.24,50.705
2008-06-04,138.02,137.7,139.16,137,246726297,86.65,94.86,2.446,0.86,98.98,22.86,20.8,50
2008-06-05,140.78,138.58,140.89,138,237867016,86.45,94.15,2.463,0.86,103.95,22.75,18.63,51.48
2008-06-09,136.62,136.86,137.5,135,228263906,87.987,93.86,2.514,0.83,109.05,22.68,23.12,49.53
2008-06-10,135.94,135.67,137.1,135,260234797,85.55,92.89,2.524,0.81,107.02,22.92,23.18,48.455
2008-06-11,133.94,135.97,136.259,134,284064375,87.02,93.29,2.513,0.87,110.99,22.77,24.12,48.25
2008-06-12,134.45,134.6,135.87,134,252791703,85.6,92.47,2.54,0.82,111.27,22.96,23.33,48.555
2008-06-13,136.15,135.17,136.52,134,244727109,85.83,92.143,2.524,0.86,109.2,22.99,21.22,48.575
2008-06-16,136.23,135.55,136.93,135,185832500,87.01,92.278,2.553,0.77,108.99,22.89,20.95,49
2008-06-17,135.57,137.07,137.12,135,191743812,87.25,92.39,2.507,0.85,108.68,22.84,21.13,48.64
2008-06-18,134.25,134.69,135.524,134,266970594,88.28,92.54,2.51,0.91,110.89,22.82,22.24,49.07
2008-06-19,134.42,134.15,135.24,132,304310906,88.42,92.41,2.501,0.93,106.91,22.84,21.58,48.43
2008-06-20,131.58,132.84,133.09,131,289275719,88.95,93.047,2.5,0.97,109.14,22.69,22.87,46.9
2008-06-23,131.45,132.09,132.23,131,165115703,87.09,92.53,2.468,0.95,110.92,22.82,22.64,47
2008-06-24,131.19,131.05,132.44,130,267300594,87.47,92.54,2.5,1.01,110.95,22.76,22.42,46.9
2008-06-25,131.81,131.72,133.4,131,287853781,87.42,92.57,2.51,1.03,108.5,22.65,21.14,47.74
2008-06-26,128.23,130.57,131.42,128,297775000,90.61,93.58,2.546,1.1,113.12,22.51,23.93,46.21
2008-06-27,127.53,128.28,128.86,127,303423281,91.47,93.98,2.539,1.15,113.75,22.44,23.44,46.59
2008-06-30,127.98,127.89,128.91,127,258888188,91.4,93.9,2.543,0.91,113.66,22.49,23.95,46.8
2008-07-01,128.38,126.52,128.47,126,388621875,92.66,93.97,2.553,0.95,114.59,22.47,23.65,45.51
2008-07-02,126.18,128.79,129.16,126,291223188,93.17,94.15,2.585,1,116.84,22.36,25.92,44.37
2008-07-03,126.31,127.11,127.11,125,239359703,92.06,93.46,2.605,0.98,116.82,22.58,24.78,44.48
2008-07-07,125.02,126.79,127.34,124,372427188,91.23,93.06,2.543,0.95,114.95,22.56,25.78,44.17
2008-07-08,127.24,124.99,127.39,124,376225406,90.86,92.77,2.493,0.96,109.92,22.66,23.15,44.53
2008-07-09,124.79,127.5,127.74,124,336789781,91.5,93.32,2.477,1,109.65,22.5,25.23,43.33
2008-07-10,125.3,124.43,125.79,124,436475719,93.53,93.15,2.475,1.15,114.34,22.48,25.59,44.7
2008-07-11,123.84,123.97,125.9,122,481124594,95.16,93.74,2.465,1.21,117.39,22.33,27.49,44.27
2008-07-14,122.72,125.26,125.5,122,322720812,95.91,94.08,2.45,1.29,117.48,22.29,28.48,44.5
2008-07-15,120.99,121.8,123.49,120,502502406,96.17,95.22,2.448,1.42,112.39,22.27,28.54,43.48
2008-07-16,123.96,121.45,124.57,121,371642906,94.44,94.94,2.47,1.44,109.25,22.38,25.1,44.69
2008-07-17,125.2,125.14,126.26,124,375490500,94.22,93.47,2.45,1.39,105.53,22.42,25.01,45.49
2008-07-18,125.98,126.17,126.416,125,267030000,94.17,93.3,2.439,1.34,104.44,22.42,24.05,45
2008-07-21,126.05,126.51,126.8,125,222863016,95.12,93.5088,2.424,1.34,106.67,22.34,23.05,45.09
2008-07-22,127.48,125.15,127.8,125,296904188,93.06,92.9,2.403,1.28,103.32,22.5,21.18,44.6
2008-07-23,128.17,127.89,129.15,128,311698312,90.57,92.41,2.336,1.24,100.02,22.59,21.31,45.01
2008-07-24,125.51,128.34,128.41,125,248634500,91.33,92.99,2.327,1.18,101.46,22.57,23.44,44.22
2008-07-25,125.48,125.89,126.49,125,219131016,91.69,92.42,2.327,1.08,99.27,22.6,22.91,44.22
2008-07-28,123.64,125.51,126.06,123,205202891,91.73,92.82,2.334,1.1,100.54,22.55,24.23,44.37
2008-07-29,126.28,123.98,126.38,124,261505500,90.59,92.19,2.307,1.11,98.04,22.74,22.03,44.29
2008-07-30,128.53,127.11,128.6,126,354709875,89.52,92.24,2.335,1.13,102.13,22.72,21.21,45
2008-07-31,126.83,127.4,128.57,127,277402219,90.08,92.42,2.307,1.14,99.99,22.72,22.94,44.59
2008-08-01,126.16,127.12,127.28,125,248703594,89.57,92.5554,2.316,1.16,101.04,22.79,22.57,44.49
2008-08-04,124.99,126.04,126.14,125,188251703,88.14,92.15,2.328,1.08,97.52,22.8,23.49,43.02
2008-08-05,128.36,126.02,128.56,125,251624297,86.08,92.118,2.269,1.08,95.59,22.97,21.14,43.59
2008-08-06,128.93,128.02,129.3,127,209555391,86.64,90.83,2.277,1.19,95.42,23.04,20.23,44.22
2008-08-07,127.01,127.96,129.055,127,246312500,86.09,91.11,2.259,1.17,96.44,23.16,21.15,42.9
2008-08-08,129.37,126.58,129.93,126,260811703,84.43,90.48,2.231,1.13,92.68,23.53,20.66,43.06
2008-08-11,130.71,129.47,131.51,129,249425797,81.13,90.52,2.204,0.96,92.51,23.66,20.12,42.54
2008-08-12,129.35,130.28,130.703,129,213200797,80.52,91.18,2.188,0.97,91.49,23.61,21.17,42.38
2008-08-13,128.57,128.79,129.65,128,256467203,81.56,91.02,2.199,0.98,93.75,23.61,21.55,42.28
2008-08-14,129.54,127.84,130.28,128,239556094,79.35,90.95,2.1733,0.96,92.74,23.75,20.34,42.56
2008-08-18,128.39,130.43,130.48,128,172275109,78.8,90.64,2.1568,1.02,91.26,23.86,20.98,41.01
2008-08-19,126.99,127.42,128.118,127,194673594,80.433,90.88,2.172,1.04,92.74,23.75,21.28,40.6256
2008-08-20,127.58,127.39,127.95,126,225498094,80.06,90.81,2.1973,1.13,93.98,23.82,20.42,41.84
2008-08-21,127.8,126.75,128.44,127,180609797,82.17,91.8834,2.2333,1.12,98.21,23.55,19.82,41.64
2008-08-22,129.65,128.67,129.65,128,167715203,81.08,90.6,2.1874,1.14,92.54,23.79,18.81,41.84
2008-08-26,127.39,127.02,127.87,127,159117203,81.23,90.93,2.1591,1.13,93.9,23.92,20.49,40.7
2008-08-27,128.63,127.55,128.83,127,171032703,81.36,91.01,2.1894,1.17,95.66,23.85,19.76,41.49
2008-08-28,130.19,129.28,130.34,129,167537109,82.18,90.9834,2.1731,1.1,93.39,23.93,19.43,41.53
2008-08-29,128.79,129.73,130.14,129,189210000,81.71,91.65,2.1454,1.12,92.87,23.94,20.65,41.06
2008-09-02,127.99,130.03,130.71,128,252469594,79.2,91.74,2.0471,1.12,89.19,24.17,21.99,39.65
2008-09-03,127.88,127.88,128.5,127,251949703,78.89,92.13,2.0046,1.14,88.44,24.15,21.43,39.31
2008-09-04,124.03,126.97,127.23,124,340438594,78.39,93.117,1.9458,1.16,87.02,24.34,24.03,38
2008-09-05,124.42,123.29,124.95,122,289514594,78.98,93.01,1.9864,1.16,86.06,24.43,23.06,37.9
2008-09-08,126.99,128.04,128.24,124,364148812,78.86,92.23,1.9936,1.13,85.93,24.56,22.64,38.49
2008-09-09,123.22,127.1,127.36,123,377326688,76.49,93.09,1.9385,1.19,82.35,24.57,25.47,36.85
2008-09-10,123.72,123.89,124.9,123,298916500,74.22,92.67,1.9662,1.2,82.97,24.73,24.52,36.9
2008-09-11,125.51,122.12,125.74,122,375369312,73.08,93.03,1.9632,1.24,81.49,24.8,24.39,36.99
2008-09-12,126.09,124.29,126.21,124,297851188,75.55,92.43,1.9475,1.36,81.49,24.33,25.66,37.47
2008-09-16,122.1,117.2,122.32,117,581744188,76.79,94.03,1.634,2.04,74.99,24.46,30.3,34.3
2008-09-17,116.61,119.64,121.852,116,624095500,85.46,95.1,1.603,3.03,77.5,23.93,36.22,32.03
2008-09-18,120.07,118.05,121.79,114,776114688,82.8,94.29,1.74,2.97,79.17,24.03,33.1,34
2008-09-19,124.12,126.7,128,117,501146906,85.98,92.86,1.9224,2.24,82.63,23.84,32.07,38.97
2008-09-22,121.31,124.451,124.75,120,249966500,89.18,94.97,1.9684,1.91,87.62,23.3,33.85,36.44
2008-09-23,118.55,120.85,122.02,118,328230219,88.32,94.91,1.8493,2.4,86.13,23.45,35.72,35.22
2008-09-24,118.93,119.35,120,118,311871188,86.71,94.07,1.7604,2.98,84.86,23.68,35.19,35.79
2008-09-25,120.79,119.4,121.91,118,328253000,86.45,93.65,1.7837,3.02,86.69,23.64,32.82,37.12
2008-09-26,120.85,118.83,121.5,119,285917312,86.64,93.9501,1.7738,2.9,86.21,23.641,34.74,36.07
2008-09-29,111.38,119.18,121.18,111,459562125,89.57,95.641,1.6179,2.92,77.09,23.82,46.72,32.13
2008-09-30,115.99,113.51,116.8,111,328510312,85.07,93.883,1.5857,3.15,82.01,24.44,39.39,34.66
2008-10-01,116.06,115.27,116.69,114,333084906,85.97,94.122,1.5096,3.31,79.59,24.54,39.81,34.22
2008-10-02,111.85,114.95,115.11,111,365632375,82.33,94.9098,1.4749,3.59,75.82,24.88,45.26,31.69
2008-10-06,104.72,107.15,107.62,101,610791000,84.28,98.34,1.2886,3.75,71.61,25.075,52.05,28.54
2008-10-07,100.03,106.84,107.33,100,540213500,87.27,98.4,1.1884,3.51,72.49,24.9,53.68,26.61
2008-10-08,97.51,97.52,102.18,97,725788062,89.42,99.88,1.004,3.85,72.26,24.82,57.53,26.54
2008-10-09,90.7,99.66,100.62,90,534758375,89.9,99.57,1.0548,4.17,69.6,24.95,63.92,25.45
2008-10-10,88.5,86.76,93.94,84,871546875,83.22,99.02,0.9304,4.58,66.5,24.99,69.95,24.8
2008-10-14,99.85,104.7,105.53,97,546688375,82.2,97.71,1.0501,4.3,65.03,24.96,55.13,29.07
2008-10-15,90.02,97.46,97.8,90,484627500,83.31,99.47,0.9782,4.33,60.73,25.25,69.25,24.61
2008-10-16,93.77,91.29,94.77,87,708811188,79.29,98.27,0.9551,4.05,59.34,25.38,67.61,25.23
2008-10-17,93.21,91.99,98.59,92,476770125,77.21,98.3,1.0634,3.62,59.37,25.42,70.33,25.1
2008-10-20,98.81,95.35,99.1,94,321294125,78.5,98.03,1.1566,2.82,61.8,25.62,52.97,26.56
2008-10-21,95.86,96.97,98.64,95,356501875,76.027,99.65,1.1141,2.74,58.77,26.04,53.11,24.55
2008-10-22,90.64,93.2,95.86,88,516168000,71.71,102.14,1.0272,2.51,54.93,26.35,69.65,22.19
2008-10-23,91.69,90.29,92.45,86,634666312,70.65,102.76,0.9334,2.58,56.6,26.2,67.8,22.45
2008-10-24,87.04,84.06,89.92,84,545812625,72.21,105.1,0.6978,2.66,53,26.88,79.13,20.45
2008-10-27,83.95,85.97,89.51,84,400238594,72.18,106.6,0.7436,2.67,50.85,26.88,80.06,19.72
2008-10-28,93.76,87.34,94.24,85,639939500,73.79,101.96,0.8146,2.71,53.22,26.57,66.96,23.07
2008-10-29,93.08,93.77,97.17,92,531381625,74,102.09,0.8595,2.81,55.68,26.14,69.96,22.84
2008-10-30,96.3,95.78,96.54,93,414582031,72.71,101.16,0.9101,2.79,54,26.11,62.9,25.18
2008-10-31,96.83,95.08,98.57,94,411499906,71.34,100.97,0.9087,2.59,55.59,26.5,59.89,25.21
2008-11-03,97.11,96.78,97.69,96,205566797,71.1,100.42,0.8722,2.37,52.49,26.6299,53.68,25.24
2008-11-04,100.41,99.06,100.86,97,346977594,75.4786,99.88,0.9078,2.23,57.38,26.0701,47.73,27.45
2008-11-05,96.19,99.2,100.711,95,390404094,72.8,101.57,0.9403,2.12,53.84,26.16,54.56,24.25
2008-11-06,90.86,94.46,95.44,90,477982781,72.22,102.15,0.9048,2.08,50.15,26.53,63.68,22.9
2008-11-07,93.86,91.65,94,91,380518594,72.5,101.43,0.9602,1.99,50.04,26.47,56.1,24.87
2008-11-10,92.63,95.21,95.53,91,301903188,73.58,102.13,0.9516,1.95,51.23,26.49,59.98,24.96
2008-11-12,85.82,88.23,90.152,85,454330594,70,105.18,0.8864,1.95,45.75,26.96,66.46,21.6
2008-11-13,91.17,86.13,91.73,82,753801000,72.15,101.85,0.8557,1.94,49,26.53,59.83,24.47
2008-11-14,86.62,89.41,92.06,87,540352312,73.3,102.61,0.8068,2.1,46.18,26.75,66.31,22.47
2008-11-17,85.47,86.38,88.56,85,415543812,72.65,103.47,0.7374,2.12,45.16,26.73,69.15,22.12
2008-11-18,87.08,85.15,87.22,83,524140594,72.51,103.11,0.5589,2.1,44.77,26.81,67.64,21.82
2008-11-19,81.5,85.91,86.87,81,558809438,72.26,104.3984,0.3498,2.1,43.26,26.902,74.26,20.17
2008-11-20,75.45,80.13,82.51,75,814180438,73.45,105.99,-0.0241,2.12,39.55,27.08,80.86,18.6
2008-11-21,79.52,77.46,80.9,74,718768562,78.85,104.09,0.1345,2.14,41,26.95,72.67,21
2008-11-24,85.03,81.92,86.985,80,523462031,80.91,103,0.1995,2.04,44.13,26.29,64.7,22.47
2008-11-25,85.66,87.3,87.51,84,454188281,80.87,104.42,0.33,2.1,41.36,25.98,60.9,22.03
2008-11-26,88.97,84.3,89.19,84,370320375,80.38,104.27,0.331,2.13,44.54,26.27,54.92,23.53
2008-11-28,90.09,88.63,90.13,88,119905297,80.31,104.32,0.3562,2.21,42.09,26.55,55.28,23.03
2008-12-01,82.11,87.51,87.55,82,370826812,75.65,106.97,0.3649,2.15,39.89,26.7,68.51,20.99
2008-12-02,85.27,83.47,85.49,82,469785219,76.95,106.93,0.404,2.15,38.5,26.55,62.98,22.16
2008-12-03,87.32,83.4,87.83,83,520103719,76.18,106.73,0.5235,2.18,38.05,26.59,60.72,22.45
2008-12-04,85.3,86.06,88.05,84,444341500,75.5,108.11,0.5331,2.17,35.41,26.52,63.64,21.53
2008-12-05,87.93,83.65,88.42,82,472064188,74.52,107.4,0.4404,2.17,34.25,26.63,59.93,22.58
2008-12-08,91,90.34,92.38,88,413016812,76.195,107.18,0.3023,2.16,36.12,26.18,58.49,23.52
2008-12-09,89.5,90.37,92.13,89,370862500,76.33,108.18,0.2418,2.13,34.45,26.2499,58.91,23.38
2008-12-10,90.11,90.32,91.36,89,396381188,79.75,107.57,0.2302,2.1,35.81,26.1,55.73,24.82
2008-12-11,87.94,89.54,91,87,366329688,80.65,108.64,0.2489,1.99,38.64,25.52,55.78,24.34
2008-12-12,88.99,85.55,89.07,85,415140906,80.81,109.46,0.1614,1.9,38.1,25.46,54.28,24.57
2008-12-15,87.75,89.02,89.15,86,256846094,82.6,109.8,0.1135,1.83,36.841,24.8503,56.76,24.38
2008-12-16,91.88,88.3,92.02,88,377700000,84.46,112.35,0.1379,1.81,36.44,24.25,52.37,26.27
2008-12-17,90.99,90.84,92.43,90,288101781,85.43,114.1,0.2775,1.53,34.81,23.96,49.84,25.6
2008-12-18,89.29,91.4,91.67,88,374829406,83.87,111.57,0.1847,1.53,32.73,24.37,47.34,25.11
2008-12-19,88.19,89.1,90.62,88,301523406,82.63,111.66,0.1096,1.48,33.06,24.742,44.93,25.04
2008-12-22,87.06,88.58,88.67,85,244192188,83.46,110.55,0.1055,1.46,30.63,24.728,44.56,24.2
2008-12-23,86.16,87.53,87.93,86,221772500,82.63,109.65,0.0975,1.45,30,24.71,45.02,23.89
2008-12-24,86.66,86.45,86.87,86,62142422,83.46,109.79,0.1132,1.47,29.024,24.7,44.21,22.99
2008-12-29,86.91,87.24,87.33,86,128419203,86.35,110.04,0.1092,1.4,30.92,24.69,43.9,23.06
2008-12-30,88.97,87.51,89.05,87,168555703,85.9,110.48,0.0877,1.34,30.2,24.58,41.63,23.59
2009-01-02,92.96,90.44,93.44,90,227638500,86.23,107.79,0.1233,1.33,35.63,24.9199,39.19,24.83
2009-01-05,92.85,92.63,94.553,92,240697594,84.48,106.62,0.1203,1.28,37.3,25.19,39.08,25.23
2009-01-06,93.47,93.64,94.45,93,328481688,85.13,106.05,0.2929,1.27,37.25,25.15,38.56,25.68
2009-01-07,90.67,92,92.26,90,281047625,82.75,107.62,0.517,1.29,33.27,24.99,43.39,24.32
2009-01-08,91.042,90.16,91.09,90,263834406,84.46,109.3,0.549,1.26,33.2,24.74,42.56,24.17
2009-01-09,89.09,91.16,91.32,85,331160906,83.92,110.44,0.5823,1.19,32.37,25.12,42.82,23.582
2009-01-12,86.95,88.84,88.91,86,278008375,80.76,111.83,0.574,1.04,30.65,25.24,45.84,22.49
2009-01-13,87.11,86.73,87.88,86,356731812,80.88,111.78,0.6188,0.98,31.84,25.529,43.27,22.64
2009-01-14,84.37,85.54,85.75,83,435967094,79.79,111.89,0.4723,0.96,31.23,25.63,49.14,21.52
2009-01-15,84.4,84.12,85.25,82,533808812,80.39,110.87,0.4534,0.98,30.18,25.62,51,21.81
2009-01-16,85.06,85.86,85.988,83,399307000,82.71,109.89,0.5334,1.02,29.86,25.4,46.11,22.12
2009-01-20,80.57,84.23,85.059,80,420108406,84.52,111,0.5648,0.99,28.66,26.13,56.65,20.5
2009-01-21,84.05,81.94,84.24,80,364767281,84.15,111.4,0.5841,1.02,31.03,25.9,46.42,21.64
2009-01-22,82.75,82.42,84.04,81,427940406,84.58,112.296,0.6266,1.06,30.02,25.88,47.29,21.14
2009-01-23,83.11,80.9,83.99,81,386800500,88.53,112.13,0.7254,1.06,32.33,25.87,47.27,21.19
2009-01-28,87.39,86.4,87.95,86,330317406,87.415,110.24,0.887,0.98,29.75,25.59,39.66,22.93
2009-01-29,84.55,86.11,87.49,84,294591500,89.5,110.8,1.042,0.94,29.22,25.79,42.63,21.75
2009-01-30,82.83,84.98,85.4,82,383464188,91.31,110.9,1.095,0.94,29.22,25.95,44.84,21.47
2009-02-02,82.58,81.57,83.18,81,288488906,88.84,111.18,1.0596,0.96,28.4,25.93,45.52,21.33
2009-02-03,83.74,83.1,84.36,82,278480500,88.47,111.65,1.1406,0.91,28.87,25.61,43.06,21.94
2009-02-04,83.33,84.3,85.37,83,322993875,89.18,111.45,1.1616,0.94,28.27,25.85,43.85,22.16
2009-02-05,84.57,82.7,85.29,78,417679906,90.12,109.13,1.1079,0.95,28.81,25.93,43.73,22.58
2009-02-06,86.979,84.86,87.34,85,366101688,89.59,108.2,1.2099,0.96,28.2,25.71,43.37,23.67
2009-02-09,87.1,86.96,87.74,86,240075109,88.32,108.95,1.3657,0.91,28.25,25.54,43.64,23.43
2009-02-10,83.11,86.27,87.03,82,536212688,90.21,110.35,1.245,0.91,26.91,25.84,46.67,22.17
2009-02-11,83.6,83.45,84.05,82,324674594,92.29,110.17,1.1536,0.93,26.08,25.88,44.53,22.69
2009-02-12,83.66,82.17,83.82,81,469302219,93.17,109.58,1.1911,0.94,26.13,25.98,41.25,22.64
2009-02-13,82.76,83.55,84.24,83,293998406,92.55,108.23,1.245,0.95,25.6,25.9,42.93,22.77
2009-02-17,79.22,80.16,82.958,79,478910594,95.45,107.89,1.1516,0.93,23.46,26.41,48.66,20.98
2009-02-18,79.03,79.79,79.94,78,362970125,96.91,106.08,1.1479,0.94,22.86,26.53,48.46,21.15
2009-02-19,78.181,79.84,80.15,78,316869500,95.77,105.55,1.1585,0.95,24.28,26.38,47.08,21.06
2009-02-20,77.42,76.73,78.34,76,477176594,97.8,107,1.1474,0.98,24.35,26.01,49.3,20.56
2009-02-23,74.65,78.27,78.27,75,379644719,97.73,105.37,1.1032,0.95,23.32,26.25,52.62,20.06
2009-02-24,77.48,75.29,77.95,75,426412281,94.73,102.8,1.0028,0.93,24.44,26.11,45.49,21.13
2009-02-25,76.872,77.14,78.42,76,462039625,93.15,102.06,1.0107,0.96,26,26.43,44.67,20.82
2009-02-26,75.62,77.82,79.667,76,363371281,93.057,101.23,0.9903,0.99,27.23,26.41,44.66,20.59
2009-02-27,73.93,74.01,75.687,74,470568906,92.63,102.02,0.9918,1,27.05,26.4776,46.35,20.96
2009-03-02,70.6,72.52,73.917,70,426453188,90.93,102.2,0.9246,0.99,24.48,26.75,52.65,19.98
2009-03-03,70.07,71.61,71.7,70,443761219,90.04,101.26,0.9115,1,25.39,26.74,50.93,19.41
2009-03-04,71.73,71.23,72.87,70,462763406,88.99,100.5,0.9427,1.02,27.61,26.5901,47.56,20.73
2009-03-05,68.8,70.1,71.73,68,485551188,91.987,101.72,0.8737,1.08,26.56,26.73,50.17,19.82
2009-03-06,68.92,69.4,70.45,67,490495188,92.29,101.28,0.8471,1.09,27.99,26.6,49.33,20.1
2009-03-09,68.11,67.95,70,68,379907188,90.57,100.71,0.8378,1.08,28.65,26.75,49.68,19.75
2009-03-10,72.17,69.51,72.37,69,406230781,88.14,100.84,0.8796,1.09,27.83,26.6,44.37,21.33
